original_url,redirected_url,is_redirected,page_size
https://fr.wikipedia.org/wiki/Anticyclone_de_l%27%C3%AEle_de_P%C3%A2ques,https://fr.wikipedia.org/wiki/Anticyclone_de_l%27%C3%AEle_de_P%C3%A2ques,False,3970
https://fr.wikipedia.org/wiki/Arr%C3%AAt_de_la_circulation_thermohaline,https://fr.wikipedia.org/wiki/Arr%C3%AAt_de_la_circulation_thermohaline,False,28349
https://fr.wikipedia.org/wiki/Accumulateur_m%C3%A9tal-air,https://fr.wikipedia.org/wiki/Accumulateur_m%C3%A9tal-air,False,9792
https://fr.wikipedia.org/wiki/D%C3%A9claration_d%27Ilulissat,https://fr.wikipedia.org/wiki/D%C3%A9claration_d%27Ilulissat,False,4032
https://fr.wikipedia.org/wiki/For%C3%AAt_climatique_du_Vatican,https://fr.wikipedia.org/wiki/For%C3%AAt_climatique_du_Vatican,False,4037
https://fr.wikipedia.org/wiki/Sentinel-3,https://fr.wikipedia.org/wiki/Sentinel-3,False,33781
https://fr.wikipedia.org/wiki/D%C3%A9bat_sur_l%27%C3%A9nergie_nucl%C3%A9aire,https://fr.wikipedia.org/wiki/D%C3%A9bat_sur_l%27%C3%A9nergie_nucl%C3%A9aire,False,398447
https://fr.wikipedia.org/wiki/Camp_Action_Climat,https://fr.wikipedia.org/wiki/Camp_Action_Climat,False,7248
https://fr.wikipedia.org/wiki/Centrale_thermique_de_Tuoketuo,https://fr.wikipedia.org/wiki/Centrale_thermique_de_Tuoketuo,False,1550
https://fr.wikipedia.org/wiki/Changement_climatique_brutal,https://fr.wikipedia.org/wiki/Changement_climatique_brutal,False,26478
https://fr.wikipedia.org/wiki/Christopher_Landsea,https://fr.wikipedia.org/wiki/Christopher_Landsea,False,12833
https://fr.wikipedia.org/wiki/Clean_Air_Act,https://fr.wikipedia.org/wiki/Clean_Air_Act,False,8737
https://fr.wikipedia.org/wiki/Climat_de_la_Colombie,https://fr.wikipedia.org/wiki/Climat_de_la_Colombie,False,20555
https://fr.wikipedia.org/wiki/Effets_du_r%C3%A9chauffement_climatique_sur_la_sant%C3%A9_humaine,https://fr.wikipedia.org/wiki/Effets%20du%20changement%20climatique%20sur%20la%20sant%C3%A9%20humaine,True,73658
https://fr.wikipedia.org/wiki/Climate_Savers_Computing_Initiative,https://fr.wikipedia.org/wiki/Climate_Savers_Computing_Initiative,False,1635
https://fr.wikipedia.org/wiki/Sherry_Rehman,https://fr.wikipedia.org/wiki/Sherry_Rehman,False,11722
https://fr.wikipedia.org/wiki/Commissaire_europ%C3%A9en_%C3%A0_l%27Action_pour_le_climat,https://fr.wikipedia.org/wiki/Commissaire_europ%C3%A9en_%C3%A0_l%27Action_pour_le_climat,False,6219
https://fr.wikipedia.org/wiki/Conf%C3%A9rence_mondiale_des_peuples_contre_le_changement_climatique,https://fr.wikipedia.org/wiki/Conf%C3%A9rence_mondiale_des_peuples_contre_le_changement_climatique,False,5924
https://fr.wikipedia.org/wiki/Rayonnement_sortant_%C3%A0_grande_longueur_d%27onde,https://fr.wikipedia.org/wiki/Rayonnement_sortant_%C3%A0_grande_longueur_d%27onde,False,11960
https://fr.wikipedia.org/wiki/Couverture_du_sol,https://fr.wikipedia.org/wiki/Couverture_du_sol,False,4832
https://fr.wikipedia.org/wiki/Demi-lune_(agriculture),https://fr.wikipedia.org/wiki/Demi-lune_(agriculture),False,16517
https://fr.wikipedia.org/wiki/Dette_%C3%A9cologique,https://fr.wikipedia.org/wiki/Dette_%C3%A9cologique,False,17589
https://fr.wikipedia.org/wiki/Droit_de_douane_environnemental,https://fr.wikipedia.org/wiki/Droit_de_douane_environnemental,False,6628
https://fr.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,https://fr.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,False,3833
https://fr.wikipedia.org/wiki/D%C3%A9claration_d%27Ambo,https://fr.wikipedia.org/wiki/D%C3%A9claration_d%27Ambo,False,4528
https://fr.wikipedia.org/wiki/D%C3%A9veloppement_rural,https://fr.wikipedia.org/wiki/D%C3%A9veloppement_rural,False,13055
https://fr.wikipedia.org/wiki/Earthjustice,https://fr.wikipedia.org/wiki/Earthjustice,False,1064
https://fr.wikipedia.org/wiki/Environnement_en_Iran,https://fr.wikipedia.org/wiki/Environnement_en_Iran,False,16238
https://fr.wikipedia.org/wiki/Extrait_foliaire,https://fr.wikipedia.org/wiki/Extrait_foliaire,False,7181
https://fr.wikipedia.org/wiki/Refroidissement_passif,https://fr.wikipedia.org/wiki/Refroidissement_passif,False,2229
https://fr.wikipedia.org/wiki/Finance_du_carbone,https://fr.wikipedia.org/wiki/Finance_du_carbone,False,8941
https://fr.wikipedia.org/wiki/Fondation_Prince-Albert-II-de-Monaco,https://fr.wikipedia.org/wiki/Fondation_Prince-Albert-II-de-Monaco,False,11386
https://fr.wikipedia.org/wiki/Fonds_vert_pour_le_climat,https://fr.wikipedia.org/wiki/Fonds_vert_pour_le_climat,False,12299
https://fr.wikipedia.org/wiki/For%C3%AAt_du_bassin_du_Congo,https://fr.wikipedia.org/wiki/For%C3%AAt_du_bassin_du_Congo,False,17661
https://fr.wikipedia.org/wiki/For%C3%AAts_s%C3%A8ches_de_l%27Okanagan,https://fr.wikipedia.org/wiki/For%C3%AAts_s%C3%A8ches_de_l%27Okanagan,False,3138
https://fr.wikipedia.org/wiki/Navire_%C3%A0_hydrog%C3%A8ne,https://fr.wikipedia.org/wiki/Navire_%C3%A0_hydrog%C3%A8ne,False,6142
https://fr.wikipedia.org/wiki/Consensus_scientifique_sur_le_r%C3%A9chauffement_climatique,https://fr.wikipedia.org/wiki/Consensus%20scientifique%20sur%20le%20changement%20climatique,True,24760
https://fr.wikipedia.org/wiki/G%C3%A9opolitique_du_p%C3%A9trole,https://fr.wikipedia.org/wiki/G%C3%A9opolitique_du_p%C3%A9trole,False,30296
https://fr.wikipedia.org/wiki/Inlandsis_Ouest-Antarctique,https://fr.wikipedia.org/wiki/Inlandsis_Ouest-Antarctique,False,5929
https://fr.wikipedia.org/wiki/Histoire_du_p%C3%A9trole,https://fr.wikipedia.org/wiki/Histoire_du_p%C3%A9trole,False,56349
https://fr.wikipedia.org/wiki/ISO_14064,https://fr.wikipedia.org/wiki/ISO_14064,False,4339
https://fr.wikipedia.org/wiki/Iben_Browning,https://fr.wikipedia.org/wiki/Iben_Browning,False,727
https://fr.wikipedia.org/wiki/Icos,https://fr.wikipedia.org/wiki/Icos,False,5568
https://fr.wikipedia.org/wiki/Industrie_charbonni%C3%A8re_en_Chine,https://fr.wikipedia.org/wiki/Industrie_charbonni%C3%A8re_en_Chine,False,15307
https://fr.wikipedia.org/wiki/Institut_Heartland,https://fr.wikipedia.org/wiki/Institut_Heartland,False,105116
https://fr.wikipedia.org/wiki/Surconsommation,https://fr.wikipedia.org/wiki/Surconsommation,False,16199
https://fr.wikipedia.org/wiki/Pompe_biologique,https://fr.wikipedia.org/wiki/Pompe_biologique,False,7397
https://fr.wikipedia.org/wiki/Laboratoire_des_sciences_du_climat_et_de_l%27environnement,https://fr.wikipedia.org/wiki/Laboratoire_des_sciences_du_climat_et_de_l%27environnement,False,4419
https://fr.wikipedia.org/wiki/Laurence_Tubiana,https://fr.wikipedia.org/wiki/Laurence_Tubiana,False,27731
https://fr.wikipedia.org/wiki/Ministre_de_l%27Environnement_et_du_Changement_climatique_(Canada),https://fr.wikipedia.org/wiki/Ministre_de_l%27Environnement_et_du_Changement_climatique_(Canada),False,13827
https://fr.wikipedia.org/wiki/D%C3%A9carbonation,https://fr.wikipedia.org/wiki/D%C3%A9carbonation,False,95810
https://fr.wikipedia.org/wiki/Unit%C3%A9_de_recherche_climatique,https://fr.wikipedia.org/wiki/Unit%C3%A9_de_recherche_climatique,False,21732
https://fr.wikipedia.org/wiki/Cat%C3%A9gorie:Groupe_d%27experts_intergouvernemental_sur_l%27%C3%A9volution_du_climat,https://fr.wikipedia.org/wiki/Cat%C3%A9gorie:Groupe_d%27experts_intergouvernemental_sur_l%27%C3%A9volution_du_climat,False,396
https://fr.wikipedia.org/wiki/Saleemul_Huq,https://fr.wikipedia.org/wiki/Saleemul_Huq,False,6579
https://fr.wikipedia.org/wiki/Sameh_Choukri,https://fr.wikipedia.org/wiki/Sameh_Choukri,False,3873
https://fr.wikipedia.org/wiki/Science_%26_Environmental_Policy_Project,https://fr.wikipedia.org/wiki/Science_%26_Environmental_Policy_Project,False,216566
https://fr.wikipedia.org/wiki/Scorcher:_The_Dirty_Politics_of_Climate_Change,https://fr.wikipedia.org/wiki/Scorcher:_The_Dirty_Politics_of_Climate_Change,False,2686
https://fr.wikipedia.org/wiki/Secr%C3%A9taire_d%27%C3%89tat_%C3%A0_l%27%C3%89nergie_et_au_Changement_climatique,https://fr.wikipedia.org/wiki/Secr%C3%A9taire_d%27%C3%89tat_%C3%A0_l%27%C3%89nergie_et_au_Changement_climatique,False,8793
https://fr.wikipedia.org/wiki/Sergue%C3%AF_Zimov,https://fr.wikipedia.org/wiki/Sergue%C3%AF_Zimov,False,35491
https://fr.wikipedia.org/wiki/Secr%C3%A9taire_d%27%C3%89tat_au_Changement_climatique_et_au_Net_Zero_du_cabinet_fant%C3%B4me,https://fr.wikipedia.org/wiki/Secr%C3%A9taire%20d%27%C3%89tat%20%C3%A0%20la%20S%C3%A9curit%C3%A9%20%C3%A9nerg%C3%A9tique%20et%20%C3%A0%20la%20Neutralit%C3%A9%20carbone%20du%20cabinet%20fant%C3%B4me,True,7506
https://fr.wikipedia.org/wiki/Cat%C3%A9gorie:Environnement_par_r%C3%A9gion,https://fr.wikipedia.org/wiki/Cat%C3%A9gorie:Environnement_par_r%C3%A9gion,False,160
https://fr.wikipedia.org/wiki/Ferrailleurs_des_mers,https://fr.wikipedia.org/wiki/Ferrailleurs_des_mers,False,5117
https://fr.wikipedia.org/wiki/Carbone_du_sol,https://fr.wikipedia.org/wiki/Carbone_du_sol,False,3173
https://fr.wikipedia.org/wiki/%C3%89nergie_solaire_en_Australie,https://fr.wikipedia.org/wiki/%C3%89nergie_solaire_en_Australie,False,38993
https://fr.wikipedia.org/wiki/%C3%89nergie_solaire_en_Afrique_du_Sud,https://fr.wikipedia.org/wiki/%C3%89nergie_solaire_en_Afrique_du_Sud,False,31280
https://fr.wikipedia.org/wiki/Th%C3%A9orie_des_coins,https://fr.wikipedia.org/wiki/Th%C3%A9orie_des_coins,False,4325
https://fr.wikipedia.org/wiki/Steven_Donziger,https://fr.wikipedia.org/wiki/Steven_Donziger,False,61274
https://fr.wikipedia.org/wiki/Actif_irr%C3%A9cup%C3%A9rable,https://fr.wikipedia.org/wiki/Actif_irr%C3%A9cup%C3%A9rable,False,7022
https://fr.wikipedia.org/wiki/Effet_Suess,https://fr.wikipedia.org/wiki/Effet_Suess,False,9535
https://fr.wikipedia.org/wiki/Carburant_durable_d%27aviation,https://fr.wikipedia.org/wiki/Carburant_durable_d%27aviation,False,41926
https://fr.wikipedia.org/wiki/Technosolutionnisme,https://fr.wikipedia.org/wiki/Technosolutionnisme,False,7683
https://fr.wikipedia.org/wiki/Build_Back_Better_World,https://fr.wikipedia.org/wiki/Build_Back_Better_World,False,5619
https://fr.wikipedia.org/wiki/Canicule_de_2021_dans_l%27Ouest_de_l%27Am%C3%A9rique_du_Nord,https://fr.wikipedia.org/wiki/Canicule_de_2021_dans_l%27Ouest_de_l%27Am%C3%A9rique_du_Nord,False,34053
https://fr.wikipedia.org/wiki/Wanjuhi_Njoroge,https://fr.wikipedia.org/wiki/Wanjuhi_Njoroge,False,5642
https://fr.wikipedia.org/wiki/Fit_for_55,https://fr.wikipedia.org/wiki/Fit_for_55,False,4648
https://fr.wikipedia.org/wiki/Inondations_de_juillet_2021_en_Europe,https://fr.wikipedia.org/wiki/Inondations_de_juillet_2021_en_Europe,False,35568
https://fr.wikipedia.org/wiki/Inondations_de_juillet_2021_dans_la_province_du_Henan,https://fr.wikipedia.org/wiki/Inondations_de_juillet_2021_dans_la_province_du_Henan,False,7756
https://fr.wikipedia.org/wiki/Groupe_consultatif_sur_la_crise_climatique,https://fr.wikipedia.org/wiki/Groupe_consultatif_sur_la_crise_climatique,False,4171
https://fr.wikipedia.org/wiki/Climate_TRACE,https://fr.wikipedia.org/wiki/Climate_TRACE,False,7678
https://fr.wikipedia.org/wiki/Aliz%C3%A9_Carr%C3%A8re,https://fr.wikipedia.org/wiki/Aliz%C3%A9_Carr%C3%A8re,False,16688
https://fr.wikipedia.org/wiki/Task_Force_on_Climate_Related_Financial_Disclosures,https://fr.wikipedia.org/wiki/Task_Force_on_Climate_Related_Financial_Disclosures,False,4346
https://fr.wikipedia.org/wiki/Groupe_de_coordination_pour_les_satellites_m%C3%A9t%C3%A9orologiques,https://fr.wikipedia.org/wiki/Groupe_de_coordination_pour_les_satellites_m%C3%A9t%C3%A9orologiques,False,7227
https://fr.wikipedia.org/wiki/Feux_de_for%C3%AAt_de_2021_en_Turquie,https://fr.wikipedia.org/wiki/Feux_de_for%C3%AAt_de_2021_en_Turquie,False,8824
https://fr.wikipedia.org/wiki/Marsha_K._Caddle,https://fr.wikipedia.org/wiki/Marsha_K._Caddle,False,5582
https://fr.wikipedia.org/wiki/Feux_de_for%C3%AAt_de_2021_en_Gr%C3%A8ce,https://fr.wikipedia.org/wiki/Feux_de_for%C3%AAt_de_2021_en_Gr%C3%A8ce,False,4166
https://fr.wikipedia.org/wiki/Ouragan_Ida,https://fr.wikipedia.org/wiki/Ouragan_Ida,False,89338
https://fr.wikipedia.org/wiki/Ouragan_Larry_(2021),https://fr.wikipedia.org/wiki/Ouragan_Larry_(2021),False,25798
https://fr.wikipedia.org/wiki/Attribution_des_%C3%A9v%C3%A9nements_extr%C3%AAmes,https://fr.wikipedia.org/wiki/Attribution_des_%C3%A9v%C3%A9nements_extr%C3%AAmes,False,10024
https://fr.wikipedia.org/wiki/Centre_for_Research_on_Energy_and_Clean_Air,https://fr.wikipedia.org/wiki/Centre_for_Research_on_Energy_and_Clean_Air,False,1653
https://fr.wikipedia.org/wiki/M%C3%A9canisme_d%27ajustement_carbone_aux_fronti%C3%A8res,https://fr.wikipedia.org/wiki/M%C3%A9canisme_d%27ajustement_carbone_aux_fronti%C3%A8res,False,14176
https://fr.wikipedia.org/wiki/Finance_verte,https://fr.wikipedia.org/wiki/Finance_verte,False,67267
https://fr.wikipedia.org/wiki/Shahab_Moradi,https://fr.wikipedia.org/wiki/Shahab_Moradi,False,5874
https://fr.wikipedia.org/wiki/Science_Based_Targets,https://fr.wikipedia.org/wiki/Science_Based_Targets,False,5759
https://fr.wikipedia.org/wiki/Tina_Stege,https://fr.wikipedia.org/wiki/Tina_Stege,False,9389
https://fr.wikipedia.org/wiki/Deep_Lake_Water_Cooling_System,https://fr.wikipedia.org/wiki/Deep_Lake_Water_Cooling_System,False,6286
https://fr.wikipedia.org/wiki/Green_Deal,https://fr.wikipedia.org/wiki/Green_Deal,False,15190
https://fr.wikipedia.org/wiki/Green_Grid,https://fr.wikipedia.org/wiki/Green_Grid,False,8872
https://fr.wikipedia.org/wiki/La_Revanche_de_Ga%C3%AFa,https://fr.wikipedia.org/wiki/La_Revanche_de_Ga%C3%AFa,False,2279
https://fr.wikipedia.org/wiki/Tim_Palmer_(physicien),https://fr.wikipedia.org/wiki/Tim_Palmer_(physicien),False,10027
https://fr.wikipedia.org/wiki/Tom_Wigley,https://fr.wikipedia.org/wiki/Tom_Wigley,False,5817
https://fr.wikipedia.org/wiki/Town_and_Country_Planning_Association,https://fr.wikipedia.org/wiki/Town_and_Country_Planning_Association,False,4049
https://fr.wikipedia.org/wiki/Tyndall_Centre,https://fr.wikipedia.org/wiki/Tyndall_Centre,False,2985
https://fr.wikipedia.org/wiki/U.S._Global_Change_Research_Program,https://fr.wikipedia.org/wiki/U.S._Global_Change_Research_Program,False,2117
https://fr.wikipedia.org/wiki/Conf%C3%A9rences_des_Nations_unies_sur_les_changements_climatiques,https://fr.wikipedia.org/wiki/Conf%C3%A9rences_des_Nations_unies_sur_les_changements_climatiques,False,17499
https://fr.wikipedia.org/wiki/Ville_r%C3%A9siliente,https://fr.wikipedia.org/wiki/Ville_r%C3%A9siliente,False,6520
https://fr.wikipedia.org/wiki/Verified_Carbon_Standard,https://fr.wikipedia.org/wiki/Verified_Carbon_Standard,False,5718
https://fr.wikipedia.org/wiki/Western_Fuels_Association,https://fr.wikipedia.org/wiki/Western_Fuels_Association,False,7975
https://fr.wikipedia.org/wiki/R%C3%A9servoir_d%27eaux_chaudes_de_l%27h%C3%A9misph%C3%A8re_occidental,https://fr.wikipedia.org/wiki/R%C3%A9servoir_d%27eaux_chaudes_de_l%27h%C3%A9misph%C3%A8re_occidental,False,5997
https://fr.wikipedia.org/wiki/%C3%89missions_de_m%C3%A9thane_des_zones_humides,https://fr.wikipedia.org/wiki/%C3%89missions_de_m%C3%A9thane_des_zones_humides,False,41809
https://fr.wikipedia.org/wiki/Will_Steffen,https://fr.wikipedia.org/wiki/Will_Steffen,False,9535
https://fr.wikipedia.org/wiki/Willie_Soon,https://fr.wikipedia.org/wiki/Willie_Soon,False,9551
https://fr.wikipedia.org/wiki/%C3%89nergie_%C3%A9olienne_en_Australie,https://fr.wikipedia.org/wiki/%C3%89nergie_%C3%A9olienne_en_Australie,False,23947
https://fr.wikipedia.org/wiki/World_Climate_Report,https://fr.wikipedia.org/wiki/World_Climate_Report,False,4297
https://fr.wikipedia.org/wiki/World_Scientists%27_Warning_to_Humanity,https://fr.wikipedia.org/wiki/World_Scientists%27_Warning_to_Humanity,False,7865
https://fr.wikipedia.org/wiki/Inondations_de_2022_au_Pakistan,https://fr.wikipedia.org/wiki/Inondations_de_2022_au_Pakistan,False,10437
https://fr.wikipedia.org/wiki/Climat_du_Nigeria,https://fr.wikipedia.org/wiki/Climat_du_Nigeria,False,11773
https://fr.wikipedia.org/wiki/Loi_sur_la_r%C3%A9duction_de_l%27inflation_de_2022,https://fr.wikipedia.org/wiki/Loi_sur_la_r%C3%A9duction_de_l%27inflation_de_2022,False,39489
https://fr.wikipedia.org/wiki/Catastrophe_%C3%A9cologique_de_l%E2%80%99Oder,https://fr.wikipedia.org/wiki/Catastrophe_%C3%A9cologique_de_l%E2%80%99Oder,False,3624
https://fr.wikipedia.org/wiki/Renovate_Switzerland,https://fr.wikipedia.org/wiki/Renovate_Switzerland,False,26873
https://fr.wikipedia.org/wiki/Le_Grand_Livre_du_climat,https://fr.wikipedia.org/wiki/Le_Grand_Livre_du_climat,False,14359
https://fr.wikipedia.org/wiki/Climat_de_l%27%C3%89thiopie,https://fr.wikipedia.org/wiki/Climat_de_l%27%C3%89thiopie,False,8525
https://fr.wikipedia.org/wiki/Nuclear_Now,https://fr.wikipedia.org/wiki/Nuclear_Now,False,10438
https://fr.wikipedia.org/wiki/%C3%89lectricit%C3%A9_en_Roumanie,https://fr.wikipedia.org/wiki/%C3%89lectricit%C3%A9_en_Roumanie,False,8321
https://fr.wikipedia.org/wiki/Changement_climatique_et_s%C3%A9curit%C3%A9_alimentaire_en_Afrique,https://fr.wikipedia.org/wiki/Changement_climatique_et_s%C3%A9curit%C3%A9_alimentaire_en_Afrique,False,10353
https://fr.wikipedia.org/wiki/Held_contre_%C3%89tat_du_Montana,https://fr.wikipedia.org/wiki/Held_contre_%C3%89tat_du_Montana,False,24909
https://fr.wikipedia.org/wiki/Gaz_de_synth%C3%A8se,https://fr.wikipedia.org/wiki/Gaz_de_synth%C3%A8se,False,17634
https://fr.wikipedia.org/wiki/%CE%9413C,https://fr.wikipedia.org/wiki/%CE%9413C,False,8712
https://fr.wikipedia.org/wiki/Martine_Tabeaud,https://fr.wikipedia.org/wiki/Martine_Tabeaud,False,5739
https://fr.wikipedia.org/wiki/Midwestern_Greenhouse_Gas_Reduction_Accord,https://fr.wikipedia.org/wiki/Midwestern_Greenhouse_Gas_Reduction_Accord,False,1037
"https://fr.wikipedia.org/wiki/Minist%C3%A8re_de_l%27Environnement,_de_la_Lutte_contre_les_changements_climatiques,_de_la_Faune_et_des_Parcs","https://fr.wikipedia.org/wiki/Minist%C3%A8re_de_l%27Environnement,_de_la_Lutte_contre_les_changements_climatiques,_de_la_Faune_et_des_Parcs",False,20073
"https://fr.wikipedia.org/wiki/Utilisation_des_terres,_changement_d%27affectation_des_terres_et_foresterie","https://fr.wikipedia.org/wiki/Utilisation_des_terres,_changement_d%27affectation_des_terres_et_foresterie",False,14664
https://fr.wikipedia.org/wiki/Minist%C3%A8re_du_Climat_et_de_l%27%C3%89nergie_(Danemark),https://fr.wikipedia.org/wiki/Minist%C3%A8re_du_Climat_et_de_l%27%C3%89nergie_(Danemark),False,6185
https://fr.wikipedia.org/wiki/Paquet_climat-%C3%A9nergie,https://fr.wikipedia.org/wiki/Paquet_climat-%C3%A9nergie,False,10756
https://fr.wikipedia.org/wiki/Partenariat_international_d%27action_sur_le_carbone,https://fr.wikipedia.org/wiki/Partenariat_international_d%27action_sur_le_carbone,False,6314
https://fr.wikipedia.org/wiki/Partenariat_Asie-Pacifique_sur_le_d%C3%A9veloppement_propre_et_le_climat,https://fr.wikipedia.org/wiki/Partenariat_Asie-Pacifique_sur_le_d%C3%A9veloppement_propre_et_le_climat,False,4307
https://fr.wikipedia.org/wiki/University_Corporation_for_Atmospheric_Research,https://fr.wikipedia.org/wiki/University_Corporation_for_Atmospheric_Research,False,1549
https://fr.wikipedia.org/wiki/Programme_mondial_de_recherches_sur_le_climat,https://fr.wikipedia.org/wiki/Programme_mondial_de_recherches_sur_le_climat,False,2818
https://fr.wikipedia.org/wiki/Projet_de_r%C3%A9duction_d%27%C3%A9missions_de_gaz_%C3%A0_effet_de_serre,https://fr.wikipedia.org/wiki/Projet_de_r%C3%A9duction_d%27%C3%A9missions_de_gaz_%C3%A0_effet_de_serre,False,1944
https://fr.wikipedia.org/wiki/Regional_Greenhouse_Gas_Initiative,https://fr.wikipedia.org/wiki/Regional_Greenhouse_Gas_Initiative,False,1671
https://fr.wikipedia.org/wiki/Trame_verte,https://fr.wikipedia.org/wiki/Trame_verte,False,63071
https://fr.wikipedia.org/wiki/Resource_Management_Act_1991,https://fr.wikipedia.org/wiki/Resource_Management_Act_1991,False,1008
https://fr.wikipedia.org/wiki/Cinqui%C3%A8me_rapport_d%27%C3%A9valuation_du_GIEC,https://fr.wikipedia.org/wiki/Cinqui%C3%A8me_rapport_d%27%C3%A9valuation_du_GIEC,False,21329
https://fr.wikipedia.org/wiki/Centrale_%C3%A9lectrique_de_Chatoura,https://fr.wikipedia.org/wiki/Centrale_%C3%A9lectrique_de_Chatoura,False,1757
https://fr.wikipedia.org/wiki/Risque_climatique,https://fr.wikipedia.org/wiki/Risque_climatique,False,4809
https://fr.wikipedia.org/wiki/Risque_naturel,https://fr.wikipedia.org/wiki/Risque_naturel,False,37708
https://fr.wikipedia.org/wiki/Pr%C3%A9vision_d%27ensembles,https://fr.wikipedia.org/wiki/Pr%C3%A9vision_d%27ensembles,False,15120
https://fr.wikipedia.org/wiki/R%C3%A9seau_%C3%A9cologique_paneurop%C3%A9en,https://fr.wikipedia.org/wiki/R%C3%A9seau_%C3%A9cologique_paneurop%C3%A9en,False,35211
https://fr.wikipedia.org/wiki/R%C3%A9serves_de_p%C3%A9trole_au_Venezuela,https://fr.wikipedia.org/wiki/R%C3%A9serves_de_p%C3%A9trole_au_Venezuela,False,9645
https://fr.wikipedia.org/wiki/SMAP_(satellite),https://fr.wikipedia.org/wiki/SMAP_(satellite),False,26797
https://fr.wikipedia.org/wiki/Sauvons_le_climat,https://fr.wikipedia.org/wiki/Sauvons_le_climat,False,12813
https://fr.wikipedia.org/wiki/Stratospheric_Particle_Injection_for_Climate_Engineering,https://fr.wikipedia.org/wiki/Stratospheric_Particle_Injection_for_Climate_Engineering,False,6334
https://fr.wikipedia.org/wiki/Syst%C3%A8me_climatique,https://fr.wikipedia.org/wiki/Syst%C3%A8me_climatique,False,14710
https://fr.wikipedia.org/wiki/Thomas_Knutson,https://fr.wikipedia.org/wiki/Thomas_Knutson,False,1638
https://fr.wikipedia.org/wiki/Western_Climate_Initiative,https://fr.wikipedia.org/wiki/Western_Climate_Initiative,False,4189
https://fr.wikipedia.org/wiki/March%C3%A9_du_carburant,https://fr.wikipedia.org/wiki/March%C3%A9_du_carburant,False,4629
https://fr.wikipedia.org/wiki/World_Future_Energy_Summit,https://fr.wikipedia.org/wiki/World_Future_Energy_Summit,False,5872
https://fr.wikipedia.org/wiki/Edouard_Bard,https://fr.wikipedia.org/wiki/%C3%89douard%20Bard,True,22197
https://fr.wikipedia.org/wiki/%C3%89nergie_en_Russie,https://fr.wikipedia.org/wiki/%C3%89nergie_en_Russie,False,122627
https://fr.wikipedia.org/wiki/%C3%89nergie_en_Turquie,https://fr.wikipedia.org/wiki/%C3%89nergie_en_Turquie,False,58339
https://fr.wikipedia.org/wiki/Identit%C3%A9_de_Kaya,https://fr.wikipedia.org/wiki/Identit%C3%A9_de_Kaya,False,16529
https://fr.wikipedia.org/wiki/Banquise_arctique,https://fr.wikipedia.org/wiki/Banquise_arctique,False,1442
https://fr.wikipedia.org/wiki/Chauffage_%C3%A0_biomasse,https://fr.wikipedia.org/wiki/Chauffage_%C3%A0_biomasse,False,26091
https://fr.wikipedia.org/wiki/Centro_euro-Mediterraneo_sui_Cambiamenti_Climatici,https://fr.wikipedia.org/wiki/Centro_euro-Mediterraneo_sui_Cambiamenti_Climatici,False,2320
https://fr.wikipedia.org/wiki/Chasing_Ice,https://fr.wikipedia.org/wiki/Chasing_Ice,False,2125
https://fr.wikipedia.org/wiki/D%C3%A9localisation_de_gaz_%C3%A0_effet_de_serre,https://fr.wikipedia.org/wiki/D%C3%A9localisation_de_gaz_%C3%A0_effet_de_serre,False,5170
https://fr.wikipedia.org/wiki/Capacit%C3%A9_d%27adaptation,https://fr.wikipedia.org/wiki/Capacit%C3%A9_d%27adaptation,False,9350
https://fr.wikipedia.org/wiki/Oscillation_climatique,https://fr.wikipedia.org/wiki/Oscillation_climatique,False,22663
https://fr.wikipedia.org/wiki/TEX86,https://fr.wikipedia.org/wiki/TEX86,False,1011
https://fr.wikipedia.org/wiki/Indices_d%27aridit%C3%A9,https://fr.wikipedia.org/wiki/Indices_d%27aridit%C3%A9,False,6172
https://fr.wikipedia.org/wiki/Relev%C3%A9s_de_temp%C3%A9rature_instrumentale,https://fr.wikipedia.org/wiki/Relev%C3%A9s_de_temp%C3%A9rature_instrumentale,False,2561
"https://fr.wikipedia.org/wiki/Crit%C3%A8res_environnementaux,_sociaux_et_de_gouvernance","https://fr.wikipedia.org/wiki/Crit%C3%A8res_environnementaux,_sociaux_et_de_gouvernance",False,24572
https://fr.wikipedia.org/wiki/Brume_s%C3%A8che_arctique,https://fr.wikipedia.org/wiki/Brume_s%C3%A8che_arctique,False,12328
https://fr.wikipedia.org/wiki/Catastrophe,https://fr.wikipedia.org/wiki/Catastrophe,False,39847
https://fr.wikipedia.org/wiki/Pluvial_du_Moust%C3%A9rien,https://fr.wikipedia.org/wiki/Pluvial_du_Moust%C3%A9rien,False,4066
https://fr.wikipedia.org/wiki/Param%C3%A9trisation_(mod%C3%A8le_atmosph%C3%A9rique),https://fr.wikipedia.org/wiki/Param%C3%A9trisation_(mod%C3%A8le_atmosph%C3%A9rique),False,15632
https://fr.wikipedia.org/wiki/Randy_Weber,https://fr.wikipedia.org/wiki/Randy_Weber,False,4135
https://fr.wikipedia.org/wiki/R%C3%A9silience_(%C3%A9cologie),https://fr.wikipedia.org/wiki/R%C3%A9silience_(%C3%A9cologie),False,27919
https://fr.wikipedia.org/wiki/Perusahaan_Listrik_Negara,https://fr.wikipedia.org/wiki/Perusahaan_Listrik_Negara,False,2358
